# data from file /Users/tpaneque/Library/CloudStorage/Dropbox/Documents_MAC_ESO/MAPS/hd163296/HD_163296_CO_220GHz.robust_0.5.JvMcorr.image.fits
# parameters used:
# PA: -133.3
# inc: 46.7
# dist: 101.0 
# vsys: 5800.0 
# Xmax: 800 
# Zmax: 300
# r[au] h[au] temp[K] std_temp[K]
4.260000000000000000e+02 2.100000000000000000e+01 2.260286331176757812e+01 9.524192810058593750e-01
4.260000000000000000e+02 2.300000000000000000e+01 2.167278671264648438e+01 8.697013854980468750e-01
4.260000000000000000e+02 2.400000000000000000e+01 1.876735877990722656e+01 0.000000000000000000e+00
4.260000000000000000e+02 2.600000000000000000e+01 1.872370529174804688e+01 0.000000000000000000e+00
4.260000000000000000e+02 3.100000000000000000e+01 2.186934471130371094e+01 4.999790191650390625e-01
4.260000000000000000e+02 3.300000000000000000e+01 2.082328033447265625e+01 0.000000000000000000e+00
4.260000000000000000e+02 3.800000000000000000e+01 2.227976226806640625e+01 0.000000000000000000e+00
4.260000000000000000e+02 5.300000000000000000e+01 2.267482757568359375e+01 0.000000000000000000e+00
4.260000000000000000e+02 7.200000000000000000e+01 2.060824966430664062e+01 0.000000000000000000e+00
4.260000000000000000e+02 7.400000000000000000e+01 2.266225433349609375e+01 0.000000000000000000e+00
4.260000000000000000e+02 7.500000000000000000e+01 2.136526107788085938e+01 0.000000000000000000e+00
4.260000000000000000e+02 8.400000000000000000e+01 2.244343757629394531e+01 0.000000000000000000e+00
4.270000000000000000e+02 1.000000000000000000e+00 1.785551548004150391e+01 3.581991195678710938e-01
4.270000000000000000e+02 3.000000000000000000e+00 1.910896682739257812e+01 0.000000000000000000e+00
4.270000000000000000e+02 8.000000000000000000e+00 1.926898765563964844e+01 0.000000000000000000e+00
4.270000000000000000e+02 9.000000000000000000e+00 1.999035739898681641e+01 3.821115493774414062e-01
4.270000000000000000e+02 1.100000000000000000e+01 1.977342224121093750e+01 0.000000000000000000e+00
4.270000000000000000e+02 1.200000000000000000e+01 1.844035911560058594e+01 0.000000000000000000e+00
4.270000000000000000e+02 1.500000000000000000e+01 2.232283782958984375e+01 0.000000000000000000e+00
4.270000000000000000e+02 1.700000000000000000e+01 1.800811195373535156e+01 0.000000000000000000e+00
4.270000000000000000e+02 1.800000000000000000e+01 2.038385772705078125e+01 0.000000000000000000e+00
4.270000000000000000e+02 2.200000000000000000e+01 2.265750885009765625e+01 1.081598822633148549e+00
4.270000000000000000e+02 2.500000000000000000e+01 2.109904670715332031e+01 1.106372833251953125e+00
4.270000000000000000e+02 2.600000000000000000e+01 2.118154907226562500e+01 4.851837158203125000e-01
4.270000000000000000e+02 2.700000000000000000e+01 2.129375839233398438e+01 5.556316375732421875e-01
4.270000000000000000e+02 2.900000000000000000e+01 2.126285362243652344e+01 0.000000000000000000e+00
4.270000000000000000e+02 3.300000000000000000e+01 2.127781677246093750e+01 0.000000000000000000e+00
4.270000000000000000e+02 3.700000000000000000e+01 2.150189971923828125e+01 0.000000000000000000e+00
4.270000000000000000e+02 3.800000000000000000e+01 2.131997299194335938e+01 0.000000000000000000e+00
4.270000000000000000e+02 3.900000000000000000e+01 2.207109451293945312e+01 0.000000000000000000e+00
4.270000000000000000e+02 4.100000000000000000e+01 2.038103866577148438e+01 0.000000000000000000e+00
4.270000000000000000e+02 4.300000000000000000e+01 1.877792549133300781e+01 3.241806030273437500e-01
4.270000000000000000e+02 4.500000000000000000e+01 2.058017539978027344e+01 0.000000000000000000e+00
4.270000000000000000e+02 5.200000000000000000e+01 2.282373619079589844e+01 0.000000000000000000e+00
4.270000000000000000e+02 5.800000000000000000e+01 2.302879333496093750e+01 0.000000000000000000e+00
4.270000000000000000e+02 5.900000000000000000e+01 2.148451995849609375e+01 0.000000000000000000e+00
4.270000000000000000e+02 7.000000000000000000e+01 2.124251174926757812e+01 0.000000000000000000e+00
4.270000000000000000e+02 7.600000000000000000e+01 2.372317504882812500e+01 0.000000000000000000e+00
4.270000000000000000e+02 8.300000000000000000e+01 2.323084259033203125e+01 0.000000000000000000e+00
4.280000000000000000e+02 6.000000000000000000e+00 1.711519241333007812e+01 0.000000000000000000e+00
4.280000000000000000e+02 1.200000000000000000e+01 2.064441680908203125e+01 0.000000000000000000e+00
4.280000000000000000e+02 1.400000000000000000e+01 1.969609642028808594e+01 0.000000000000000000e+00
4.280000000000000000e+02 1.600000000000000000e+01 1.972011566162109375e+01 0.000000000000000000e+00
4.280000000000000000e+02 1.800000000000000000e+01 1.810565567016601562e+01 0.000000000000000000e+00
4.280000000000000000e+02 2.000000000000000000e+01 2.037994766235351562e+01 0.000000000000000000e+00
4.280000000000000000e+02 2.200000000000000000e+01 2.027486038208007812e+01 0.000000000000000000e+00
4.280000000000000000e+02 2.600000000000000000e+01 1.977325630187988281e+01 8.334434465073884413e-01
4.280000000000000000e+02 3.100000000000000000e+01 2.153668975830078125e+01 0.000000000000000000e+00
4.280000000000000000e+02 3.300000000000000000e+01 2.280310440063476562e+01 0.000000000000000000e+00
4.280000000000000000e+02 3.400000000000000000e+01 1.973214721679687500e+01 0.000000000000000000e+00
4.280000000000000000e+02 3.900000000000000000e+01 2.253188896179199219e+01 1.034536361694335938e+00
4.280000000000000000e+02 4.200000000000000000e+01 2.218061447143554688e+01 0.000000000000000000e+00
4.280000000000000000e+02 4.500000000000000000e+01 2.112360000610351562e+01 0.000000000000000000e+00
4.280000000000000000e+02 4.800000000000000000e+01 2.169455846150716027e+01 1.672875359210671986e+00
4.280000000000000000e+02 5.100000000000000000e+01 2.172129440307617188e+01 0.000000000000000000e+00
4.280000000000000000e+02 6.200000000000000000e+01 1.956547546386718750e+01 0.000000000000000000e+00
4.280000000000000000e+02 6.300000000000000000e+01 2.010581588745117188e+01 0.000000000000000000e+00
4.280000000000000000e+02 7.000000000000000000e+01 1.987497711181640625e+01 0.000000000000000000e+00
4.280000000000000000e+02 7.300000000000000000e+01 2.252208518981933594e+01 0.000000000000000000e+00
4.280000000000000000e+02 8.400000000000000000e+01 2.298200988769531250e+01 0.000000000000000000e+00
4.290000000000000000e+02 9.000000000000000000e+00 1.717170333862304688e+01 0.000000000000000000e+00
4.290000000000000000e+02 1.000000000000000000e+01 2.031358337402343750e+01 0.000000000000000000e+00
4.290000000000000000e+02 1.200000000000000000e+01 2.072632884979248047e+01 9.305467605590820312e-01
4.290000000000000000e+02 1.400000000000000000e+01 2.185038757324218750e+01 0.000000000000000000e+00
4.290000000000000000e+02 1.600000000000000000e+01 2.066771316528320312e+01 1.814291439179267496e+00
4.290000000000000000e+02 1.700000000000000000e+01 1.906149482727050781e+01 0.000000000000000000e+00
4.290000000000000000e+02 2.000000000000000000e+01 2.215281677246093750e+01 1.167125701904296875e+00
4.290000000000000000e+02 2.300000000000000000e+01 2.188654136657714844e+01 0.000000000000000000e+00
4.290000000000000000e+02 2.600000000000000000e+01 2.064902687072753906e+01 0.000000000000000000e+00
4.290000000000000000e+02 2.700000000000000000e+01 2.163254356384277344e+01 4.382762908935546875e-01
4.290000000000000000e+02 2.800000000000000000e+01 2.120812988281250000e+01 4.130630493164062500e-01
4.290000000000000000e+02 2.900000000000000000e+01 2.189304161071777344e+01 0.000000000000000000e+00
4.290000000000000000e+02 3.000000000000000000e+01 1.856241798400878906e+01 0.000000000000000000e+00
4.290000000000000000e+02 3.100000000000000000e+01 2.052614307403564453e+01 5.702466964721679688e-01
4.290000000000000000e+02 3.300000000000000000e+01 2.143235270182291785e+01 7.735480562393616255e-01
4.290000000000000000e+02 3.400000000000000000e+01 2.141876602172851562e+01 0.000000000000000000e+00
4.290000000000000000e+02 3.500000000000000000e+01 2.041932296752929688e+01 0.000000000000000000e+00
4.290000000000000000e+02 3.800000000000000000e+01 2.084649276733398438e+01 0.000000000000000000e+00
4.290000000000000000e+02 5.500000000000000000e+01 2.096016693115234375e+01 0.000000000000000000e+00
4.290000000000000000e+02 6.000000000000000000e+01 2.244665145874023438e+01 0.000000000000000000e+00
4.290000000000000000e+02 6.300000000000000000e+01 1.879866409301757812e+01 0.000000000000000000e+00
4.290000000000000000e+02 6.800000000000000000e+01 2.082658004760742188e+01 0.000000000000000000e+00
4.300000000000000000e+02 1.000000000000000000e+00 1.848349952697753906e+01 0.000000000000000000e+00
4.300000000000000000e+02 3.000000000000000000e+00 1.814767456054687500e+01 0.000000000000000000e+00
4.300000000000000000e+02 4.000000000000000000e+00 1.785243225097656250e+01 0.000000000000000000e+00
4.300000000000000000e+02 6.000000000000000000e+00 1.973071861267089844e+01 7.501621246337890625e-01
4.300000000000000000e+02 8.000000000000000000e+00 1.833282470703125000e+01 0.000000000000000000e+00
4.300000000000000000e+02 1.700000000000000000e+01 2.194298934936523438e+01 0.000000000000000000e+00
4.300000000000000000e+02 1.900000000000000000e+01 1.922125053405761719e+01 0.000000000000000000e+00
4.300000000000000000e+02 2.100000000000000000e+01 1.974574089050292969e+01 0.000000000000000000e+00
4.300000000000000000e+02 2.300000000000000000e+01 1.865676879882812500e+01 0.000000000000000000e+00
4.300000000000000000e+02 2.500000000000000000e+01 1.856526565551757812e+01 0.000000000000000000e+00
4.300000000000000000e+02 2.900000000000000000e+01 1.973275756835937500e+01 0.000000000000000000e+00
4.300000000000000000e+02 3.000000000000000000e+01 2.082677841186523438e+01 0.000000000000000000e+00
4.300000000000000000e+02 3.200000000000000000e+01 2.092024612426757812e+01 0.000000000000000000e+00
4.300000000000000000e+02 3.300000000000000000e+01 2.180385208129882812e+01 0.000000000000000000e+00
4.300000000000000000e+02 3.700000000000000000e+01 1.844059371948242188e+01 0.000000000000000000e+00
4.300000000000000000e+02 3.800000000000000000e+01 2.299332237243652344e+01 0.000000000000000000e+00
4.300000000000000000e+02 4.200000000000000000e+01 2.077695465087890625e+01 0.000000000000000000e+00
4.300000000000000000e+02 4.900000000000000000e+01 1.914536666870117188e+01 0.000000000000000000e+00
4.300000000000000000e+02 5.300000000000000000e+01 2.143911361694335938e+01 0.000000000000000000e+00
4.300000000000000000e+02 7.500000000000000000e+01 2.258815383911132812e+01 0.000000000000000000e+00
4.310000000000000000e+02 3.000000000000000000e+00 1.813530349731445312e+01 0.000000000000000000e+00
4.310000000000000000e+02 6.000000000000000000e+00 2.102572250366210938e+01 1.432941436767578125e+00
4.310000000000000000e+02 7.000000000000000000e+00 2.147245979309082031e+01 8.004703521728515625e-01
4.310000000000000000e+02 1.400000000000000000e+01 2.202916336059570312e+01 0.000000000000000000e+00
4.310000000000000000e+02 1.600000000000000000e+01 1.881278610229492188e+01 0.000000000000000000e+00
4.310000000000000000e+02 1.700000000000000000e+01 2.187069702148437500e+01 0.000000000000000000e+00
4.310000000000000000e+02 1.800000000000000000e+01 1.829735946655273438e+01 0.000000000000000000e+00
4.310000000000000000e+02 1.900000000000000000e+01 1.998706817626953125e+01 0.000000000000000000e+00
4.310000000000000000e+02 2.200000000000000000e+01 2.076459121704101562e+01 0.000000000000000000e+00
4.310000000000000000e+02 2.400000000000000000e+01 1.991429519653320312e+01 0.000000000000000000e+00
4.310000000000000000e+02 2.500000000000000000e+01 2.008700942993164062e+01 0.000000000000000000e+00
4.310000000000000000e+02 3.100000000000000000e+01 2.150288009643554688e+01 0.000000000000000000e+00
4.310000000000000000e+02 3.300000000000000000e+01 2.055208587646484375e+01 0.000000000000000000e+00
4.310000000000000000e+02 3.700000000000000000e+01 2.081238365173339844e+01 0.000000000000000000e+00
4.310000000000000000e+02 3.800000000000000000e+01 1.941269683837890625e+01 0.000000000000000000e+00
4.310000000000000000e+02 3.900000000000000000e+01 2.247123146057128906e+01 1.094377517700195312e+00
4.310000000000000000e+02 5.100000000000000000e+01 1.847599792480468750e+01 0.000000000000000000e+00
4.310000000000000000e+02 5.300000000000000000e+01 2.064532089233398438e+01 0.000000000000000000e+00
4.310000000000000000e+02 6.600000000000000000e+01 1.990748596191406250e+01 0.000000000000000000e+00
4.310000000000000000e+02 6.700000000000000000e+01 2.061367988586425781e+01 0.000000000000000000e+00
4.310000000000000000e+02 7.400000000000000000e+01 2.372088623046875000e+01 0.000000000000000000e+00
4.310000000000000000e+02 7.600000000000000000e+01 2.283071899414062500e+01 0.000000000000000000e+00
4.310000000000000000e+02 7.800000000000000000e+01 2.133765602111816406e+01 0.000000000000000000e+00
4.320000000000000000e+02 0.000000000000000000e+00 1.745031738281250000e+01 0.000000000000000000e+00
4.320000000000000000e+02 1.000000000000000000e+01 2.020356750488281250e+01 0.000000000000000000e+00
4.320000000000000000e+02 1.100000000000000000e+01 1.870693206787109375e+01 0.000000000000000000e+00
4.320000000000000000e+02 1.400000000000000000e+01 2.237251663208007812e+01 0.000000000000000000e+00
4.320000000000000000e+02 1.500000000000000000e+01 2.138333511352539062e+01 0.000000000000000000e+00
4.320000000000000000e+02 1.600000000000000000e+01 1.956096076965332031e+01 0.000000000000000000e+00
4.320000000000000000e+02 2.000000000000000000e+01 1.921395874023437500e+01 0.000000000000000000e+00
4.320000000000000000e+02 2.100000000000000000e+01 2.025839614868164062e+01 0.000000000000000000e+00
4.320000000000000000e+02 2.300000000000000000e+01 2.092067337036132812e+01 1.297813415527343750e+00
4.320000000000000000e+02 2.600000000000000000e+01 1.912535476684570312e+01 0.000000000000000000e+00
4.320000000000000000e+02 2.700000000000000000e+01 1.885240173339843750e+01 0.000000000000000000e+00
4.320000000000000000e+02 2.900000000000000000e+01 2.055681419372558594e+01 0.000000000000000000e+00
4.320000000000000000e+02 3.100000000000000000e+01 1.816188812255859375e+01 0.000000000000000000e+00
4.320000000000000000e+02 3.300000000000000000e+01 2.140076065063476562e+01 0.000000000000000000e+00
4.320000000000000000e+02 3.400000000000000000e+01 2.084637832641601562e+01 0.000000000000000000e+00
4.320000000000000000e+02 3.800000000000000000e+01 1.858625030517578125e+01 0.000000000000000000e+00
4.320000000000000000e+02 3.900000000000000000e+01 2.057293128967285156e+01 0.000000000000000000e+00
4.320000000000000000e+02 4.500000000000000000e+01 2.181705665588378906e+01 0.000000000000000000e+00
4.320000000000000000e+02 5.300000000000000000e+01 1.793620681762695312e+01 0.000000000000000000e+00
4.320000000000000000e+02 6.200000000000000000e+01 1.845527267456054688e+01 0.000000000000000000e+00
4.320000000000000000e+02 7.500000000000000000e+01 2.206441688537597656e+01 0.000000000000000000e+00
4.320000000000000000e+02 7.700000000000000000e+01 2.219524765014648438e+01 0.000000000000000000e+00
4.330000000000000000e+02 2.000000000000000000e+00 1.842944717407226562e+01 0.000000000000000000e+00
4.330000000000000000e+02 6.000000000000000000e+00 2.040890407562255859e+01 8.126955032348632812e-01
4.330000000000000000e+02 9.000000000000000000e+00 1.755353164672851562e+01 0.000000000000000000e+00
4.330000000000000000e+02 1.200000000000000000e+01 2.297091674804687500e+01 0.000000000000000000e+00
4.330000000000000000e+02 1.300000000000000000e+01 2.084443092346191406e+01 0.000000000000000000e+00
4.330000000000000000e+02 1.400000000000000000e+01 2.119785690307617188e+01 0.000000000000000000e+00
4.330000000000000000e+02 1.600000000000000000e+01 2.165869998931884766e+01 1.191434860229492188e-01
4.330000000000000000e+02 1.700000000000000000e+01 1.829949188232421875e+01 0.000000000000000000e+00
4.330000000000000000e+02 1.800000000000000000e+01 2.097679519653320312e+01 0.000000000000000000e+00
4.330000000000000000e+02 2.000000000000000000e+01 2.203970336914062500e+01 0.000000000000000000e+00
4.330000000000000000e+02 2.200000000000000000e+01 2.054221725463867188e+01 0.000000000000000000e+00
4.330000000000000000e+02 2.600000000000000000e+01 2.092272853851318359e+01 8.863821029663085938e-01
4.330000000000000000e+02 2.800000000000000000e+01 2.040834426879882812e+01 0.000000000000000000e+00
4.330000000000000000e+02 3.000000000000000000e+01 2.094921684265136719e+01 0.000000000000000000e+00
4.330000000000000000e+02 3.400000000000000000e+01 2.121860885620117188e+01 0.000000000000000000e+00
